Seed,Gender,Distance,Bye_Gap,Max_Home_Streak,Max_Away_Streak,W1_Game,W2_Game,W3_Game,W4_Game,W5_Game,W6_Game,W7_Game,W8_Game,W9_Game,W10_Game,W11_Game,W12_Game,W13_Game,W14_Game,W15_Game,W16_Game,W17_Game,W18_Game,W19_Game,W20_Game,W1_Locale,W2_Locale,W3_Locale,W4_Locale,W5_Locale,W6_Locale,W7_Locale,W8_Locale,W9_Locale,W10_Locale,W11_Locale,W12_Locale,W13_Locale,W14_Locale,W15_Locale,W16_Locale,W17_Locale,W18_Locale,W19_Locale,W20_Locale
165,W,875,NA,3,4,3,9,4,6,3,7,8,11,6,1,9,8,11,10,4,5,1,0,NA,NA,-1,-1,1,1,1,-1,1,1,-1,1,1,-1,-1,-1,-1,1,-1,1,NA,NA
165,W,2086,NA,3,4,2,6,8,7,2,0,6,5,11,9,5,1,10,4,0,11,9,10,NA,NA,1,-1,1,1,-1,1,1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,NA,NA
165,W,914,NA,3,4,0,7,2,1,11,5,1,9,8,10,0,11,5,3,2,6,7,8,NA,NA,1,-1,-1,1,1,1,-1,1,1,-1,-1,-1,-1,1,1,-1,1,-1,NA,NA
165,W,660,NA,6,4,1,0,9,11,7,4,0,3,9,6,3,10,4,8,11,2,10,7,NA,NA,-1,1,1,-1,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,NA,NA
165,W,705,NA,5,6,11,3,7,2,9,8,3,10,2,5,10,0,1,9,7,4,8,1,NA,NA,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,1,1,1,NA,NA
165,W,1057,NA,6,6,10,4,6,3,5,2,10,0,1,11,8,9,0,1,6,8,4,5,NA,NA,-1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,NA,NA
165,W,1375,NA,3,5,9,11,3,10,0,6,2,1,4,0,7,2,9,5,1,7,6,4,NA,NA,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,-1,1,1,-1,1,NA,NA
165,W,786,NA,3,3,8,2,5,0,6,10,11,4,5,3,2,7,8,6,10,1,3,11,NA,NA,1,1,-1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,NA,NA
165,W,1531,NA,3,3,7,1,11,8,1,9,7,6,0,4,6,5,3,2,9,0,5,3,NA,NA,1,-1,-1,-1,1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,1,1,NA,NA
165,W,645,NA,3,4,6,8,10,5,4,1,9,2,3,7,1,4,2,0,5,3,0,9,NA,NA,1,-1,1,1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1,1,1,NA,NA
255,M,751,5,4,4,8,9,11,6,8,1,7,3,11,10,6,2,9,5,10,7,3,4,5,4,-1,1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,-1
255,M,779,2,2,5,9,4,5,3,2,0,8,10,4,11,10,7,11,2,9,6,5,8,3,7,1,1,-1,1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,1
255,M,878,0,7,5,10,11,6,8,1,4,10,9,3,5,8,0,4,1,5,3,6,7,9,11,1,1,-1,-1,-1,-1,-1,1,-1,-1,1,1,1,1,1,1,1,-1,-1,-1
255,M,2082,12,6,8,5,8,10,1,11,7,6,0,2,4,5,6,10,9,7,2,0,11,1,9,1,-1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1
255,M,948,15,6,5,11,1,9,10,5,2,9,7,1,3,7,8,2,6,8,5,11,0,6,0,1,-1,-1,1,1,1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1
255,M,735,4,3,3,3,7,1,9,4,6,11,8,7,2,3,11,8,0,2,4,1,10,0,10,-1,-1,1,1,-1,-1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1
255,M,777,6,4,3,7,10,2,0,9,5,3,11,10,8,0,3,7,4,11,1,2,9,4,8,-1,-1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,1,-1,-1,-1,1,-1
255,M,1057,0,5,3,6,5,8,11,10,3,0,4,5,9,4,1,6,10,3,0,8,2,11,1,1,1,1,1,1,-1,1,-1,-1,-1,1,1,-1,-1,1,-1,-1,1,-1,-1
255,M,1274,0,4,5,0,3,7,2,0,9,1,5,9,6,2,4,5,11,4,10,7,1,11,6,1,1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,1,1,1,1
255,M,795,4,7,3,1,0,4,5,6,8,4,2,8,7,11,10,0,3,1,11,10,6,2,3,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,1,1,1,1,1,-1
255,M,1544,0,6,4,2,6,3,4,7,11,2,1,6,0,1,9,3,7,0,8,9,5,11,5,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,-1,1,1,-1
255,W,685,NA,4,6,8,9,11,6,4,1,11,3,7,10,8,2,10,5,6,7,5,4,NA,NA,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,NA,NA
255,W,592,NA,3,5,9,4,5,3,7,0,4,10,5,11,10,7,8,2,9,6,11,8,NA,NA,1,1,-1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,NA,NA
255,W,803,NA,3,5,10,11,6,8,10,4,3,9,4,5,9,0,5,1,11,3,8,7,NA,NA,1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,-1,1,1,1,NA,NA
255,W,2088,NA,6,6,5,8,10,1,9,7,2,0,11,4,5,6,7,9,10,2,6,11,NA,NA,1,-1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,-1,NA,NA
255,W,948,NA,5,4,11,1,9,10,0,2,1,7,2,3,11,8,9,6,8,5,7,0,NA,NA,1,-1,-1,1,1,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,NA,NA
255,W,705,NA,3,2,3,7,1,9,11,6,10,8,1,2,3,11,2,0,7,4,0,10,NA,NA,-1,-1,1,-1,1,1,1,-1,-1,1,1,-1,-1,1,1,1,-1,-1,NA,NA
255,W,725,NA,5,2,7,10,2,0,8,5,9,11,10,8,7,3,11,4,0,1,3,9,NA,NA,-1,-1,1,1,-1,-1,1,-1,1,1,1,1,1,-1,-1,1,-1,-1,NA,NA
255,W,1060,NA,4,4,6,5,8,11,1,3,8,4,0,9,6,1,3,10,5,0,4,2,NA,NA,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,1,-1,-1,-1,1,-1,NA,NA
255,W,1275,NA,3,5,0,3,7,2,6,9,7,5,9,6,0,4,1,11,4,10,2,1,NA,NA,1,1,-1,1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,-1,-1,1,NA,NA
255,W,859,NA,5,4,1,0,4,5,3,8,6,2,8,7,2,10,4,3,1,11,10,6,NA,NA,-1,-1,1,1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,1,1,1,NA,NA
255,W,1520,NA,6,5,2,6,3,4,2,11,5,1,6,0,1,9,0,7,3,8,9,5,NA,NA,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,-1,1,NA,NA
255,W,520,NA,3,5,4,2,0,7,5,10,0,6,3,1,4,5,6,8,2,9,1,3,NA,NA,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,-1,1,1,-1,1,1,NA,NA
309,M,751,11,2,4,11,10,7,4,9,6,4,5,7,9,10,8,11,1,8,3,5,2,3,6,1,1,-1,1,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,1,-1,1,1
309,M,779,14,4,5,5,11,9,10,4,3,10,8,3,4,8,6,9,0,5,2,11,7,7,2,1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,1,-1,-1,1,1,-1,1,-1
309,M,878,5,4,5,6,3,11,7,6,8,5,9,11,10,9,4,3,5,4,1,10,0,8,1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,1,-1,-1,-1,-1,1,1,1
309,M,2082,6,4,5,8,2,6,9,5,1,9,11,1,5,6,7,2,4,11,0,7,10,0,10,-1,1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1
309,M,948,0,4,3,9,5,8,0,1,10,0,7,8,1,5,2,7,3,2,6,9,11,6,11,1,-1,1,-1,1,1,1,1,-1,-1,1,-1,-1,-1,1,1,-1,1,-1,-1
309,M,735,0,5,5,1,4,10,8,3,7,2,0,10,3,4,11,8,2,1,9,0,6,11,7,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,-1,-1,-1,1
309,M,777,2,3,3,2,8,3,11,2,0,11,10,9,7,3,1,10,9,7,4,8,5,4,0,-1,-1,-1,1,1,1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1
309,M,1057,4,5,4,10,9,0,2,10,5,8,4,0,6,11,3,4,8,6,11,3,1,1,5,-1,-1,1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,1,-1,1,-1,-1
309,M,1274,4,3,4,3,6,4,5,11,2,7,1,4,11,1,0,5,7,0,10,6,9,2,9,1,1,-1,1,1,1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,1
309,M,795,0,4,4,4,7,1,3,0,11,3,2,6,0,2,10,1,6,10,5,4,8,11,8,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,1,1,-1
309,M,1544,0,5,6,7,0,5,1,7,4,1,6,5,2,0,9,6,11,9,8,2,3,11,3,1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,1,1,-1
309,W,590,NA,4,4,11,10,7,4,8,6,4,5,3,9,6,8,9,1,11,3,5,2,NA,NA,1,1,-1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,NA,NA
309,W,785,NA,5,5,5,11,9,10,2,3,10,8,11,4,7,6,4,0,8,2,3,7,NA,NA,1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,1,-1,1,1,-1,NA,NA
309,W,855,NA,6,6,6,3,11,7,1,8,3,9,5,10,8,4,10,5,6,1,4,0,NA,NA,1,-1,-1,1,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,NA,NA
309,W,2082,NA,3,2,8,2,6,9,5,1,2,11,0,5,9,7,11,4,7,0,1,10,NA,NA,-1,1,1,-1,1,1,-1,1,-1,-1,1,-1,-1,1,1,1,-1,-1,NA,NA
309,W,971,NA,4,4,9,5,8,0,9,10,0,7,6,1,11,2,1,3,5,6,2,11,NA,NA,1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,1,1,1,1,NA,NA
309,W,773,NA,5,4,1,4,10,8,3,7,8,0,2,3,10,11,7,2,4,9,0,6,NA,NA,-1,1,-1,-1,-1,-1,1,1,-1,1,1,1,1,1,-1,-1,-1,1,NA,NA
309,W,768,NA,4,3,2,8,3,11,7,0,9,10,4,7,0,1,8,9,2,4,10,5,NA,NA,-1,-1,-1,1,-1,1,-1,1,1,1,-1,1,1,1,1,-1,-1,-1,NA,NA
309,W,1067,NA,3,3,10,9,0,2,6,5,11,4,10,6,1,3,5,8,3,11,8,1,NA,NA,-1,1,1,-1,1,1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,NA,NA
309,W,1170,NA,3,4,3,6,4,5,0,2,5,1,9,11,2,0,6,7,1,10,7,9,NA,NA,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1,NA,NA
309,W,850,NA,3,4,4,7,1,3,4,11,6,2,8,0,3,10,0,6,10,5,11,8,NA,NA,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,1,1,-1,-1,1,1,1,NA,NA
309,W,1455,NA,4,6,7,0,5,1,11,4,1,6,7,2,5,9,2,11,9,8,6,3,NA,NA,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,NA,NA
309,W,613,NA,3,3,0,1,2,6,10,9,7,3,1,8,4,5,3,10,0,7,9,4,NA,NA,-1,1,1,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,-1,-1,NA,NA
314,M,751,0,5,3,11,9,1,10,2,5,7,3,5,2,4,8,3,6,8,4,10,7,9,11,1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,1,1,1,1,-1
314,M,740,6,3,5,7,3,0,9,6,4,8,11,7,10,9,2,4,5,11,6,5,8,10,3,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,-1,1,1,1,-1,1,1,1
314,M,812,6,3,3,5,6,7,11,0,10,9,8,6,0,11,1,10,3,5,9,3,4,4,8,1,-1,1,1,1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1
314,M,2010,4,7,5,9,1,10,4,7,8,11,0,10,6,5,11,0,2,9,7,2,5,6,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1
314,M,896,0,3,4,10,5,8,3,5,1,6,7,9,11,0,6,1,9,7,0,8,2,2,11,-1,1,1,1,-1,-1,1,1,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,1
314,M,773,0,4,3,2,4,6,8,4,0,10,9,0,7,3,10,8,1,2,11,1,3,11,7,-1,-1,1,1,1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,1,1,-1,-1
314,M,775,0,2,2,8,2,5,7,1,9,4,10,2,3,8,4,9,0,10,1,7,11,3,11,-1,1,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,-1,-1,1,-1,1,1
314,M,1060,6,2,4,1,10,2,6,3,11,0,4,1,5,10,9,11,8,4,3,6,0,8,5,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,-1,1,1,-1,-1,1,1
314,M,1375,6,3,4,6,11,4,5,9,3,1,2,11,9,6,0,5,7,0,10,4,1,7,2,1,1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,1,-1,1,1,-1,-1,1
314,M,859,13,4,3,3,0,11,1,8,6,2,5,4,8,1,7,6,4,3,2,11,10,0,10,-1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1
314,M,1567,8,2,4,4,7,3,0,11,2,5,6,3,1,7,5,2,11,6,8,0,9,1,9,1,-1,1,1,-1,1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,1
314,W,692,NA,3,3,11,9,1,10,8,5,10,3,4,2,5,8,2,6,3,4,11,7,NA,NA,1,-1,-1,-1,1,1,1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,NA,NA
314,W,742,NA,6,4,7,3,0,9,5,4,8,11,6,10,11,2,10,5,7,6,4,8,NA,NA,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,1,NA,NA
314,W,864,NA,2,2,5,6,7,11,9,10,3,8,11,0,10,1,0,3,8,9,6,4,NA,NA,1,-1,-1,1,1,-1,-1,1,-1,-1,1,-1,1,1,-1,-1,1,1,NA,NA
314,W,2019,NA,6,5,9,1,10,4,6,8,2,0,5,6,7,11,9,2,0,7,10,5,NA,NA,1,1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,NA,NA
314,W,767,NA,5,4,10,5,8,3,11,1,9,7,0,11,8,6,7,9,5,0,1,2,NA,NA,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,1,-1,NA,NA
314,W,605,NA,3,3,2,4,6,8,1,0,11,9,3,7,0,10,8,1,4,11,7,3,NA,NA,-1,-1,-1,1,1,-1,-1,1,-1,1,1,1,-1,-1,1,1,-1,1,NA,NA
314,W,707,NA,5,5,8,2,5,7,3,9,7,10,1,3,9,4,11,0,10,1,2,11,NA,NA,-1,1,1,-1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,NA,NA
314,W,1028,NA,4,4,1,10,2,6,10,11,6,4,8,5,3,9,4,8,1,3,5,0,NA,NA,1,1,1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,NA,NA
314,W,1479,NA,6,4,6,11,4,5,0,3,1,2,7,9,4,0,5,7,2,10,9,1,NA,NA,1,1,-1,-1,-1,-1,1,-1,-1,1,1,1,1,1,1,-1,-1,-1,NA,NA
314,W,852,NA,3,3,3,0,11,1,2,6,4,5,10,8,6,7,3,4,11,2,8,10,NA,NA,-1,1,1,1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,1,1,NA,NA
314,W,1544,NA,4,3,4,7,3,0,7,2,0,6,9,1,2,5,1,11,6,8,3,9,NA,NA,-1,-1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,-1,-1,NA,NA
314,W,486,NA,5,5,0,8,9,2,4,7,5,1,2,4,1,3,6,10,9,5,0,6,NA,NA,-1,-1,-1,-1,-1,1,1,1,1,1,-1,1,-1,-1,1,-1,1,1,NA,NA
347,M,756,0,3,4,6,4,1,3,7,2,3,10,9,5,10,8,4,7,8,11,2,9,5,11,1,-1,-1,1,-1,1,-1,-1,1,1,1,-1,1,1,1,-1,-1,-1,-1,1
347,M,781,10,4,6,9,7,0,8,3,10,11,6,7,4,8,2,9,5,2,3,10,11,4,6,1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1
347,M,875,0,3,4,7,11,3,5,9,0,10,4,8,9,3,1,6,10,1,8,0,6,11,4,-1,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,1,1,-1,1
347,M,2082,4,5,6,10,6,2,0,1,7,0,5,11,8,2,9,10,11,7,1,6,4,9,5,1,1,-1,-1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1
347,M,948,12,4,4,8,0,10,11,8,5,9,2,5,1,7,6,0,9,6,7,11,3,1,2,-1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,1,-1,-1,-1,-1,1,-1
347,M,768,11,3,7,11,9,8,2,10,4,8,3,4,0,6,7,11,1,9,6,7,10,0,3,1,1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1
347,M,741,4,4,3,0,3,7,10,11,9,7,1,10,11,5,4,2,8,4,5,3,2,8,1,-1,-1,1,1,1,1,-1,1,-1,-1,1,-1,1,1,1,-1,1,-1,-1,-1
347,M,1057,0,2,3,2,1,6,9,0,3,6,11,1,10,4,5,8,0,3,4,5,8,10,11,1,-1,-1,-1,1,-1,1,-1,1,1,-1,1,-1,-1,1,1,-1,1,-1,1
347,M,1274,0,2,2,4,10,5,1,4,11,5,9,2,3,1,0,7,6,0,2,9,7,6,11,1,-1,-1,1,-1,-1,1,-1,-1,1,-1,1,1,-1,-1,1,1,-1,1,1
347,M,795,7,3,3,1,5,11,7,2,6,4,8,0,2,11,3,1,4,5,10,8,0,3,10,-1,-1,1,1,1,-1,1,1,-1,-1,-1,1,1,-1,1,1,-1,1,-1,-1
347,M,1544,2,3,3,3,8,4,6,5,1,2,0,6,7,0,11,3,2,11,9,1,5,7,9,-1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,1,1,1
347,W,752,NA,3,4,6,4,1,3,7,2,8,10,9,5,11,8,10,7,2,11,3,9,NA,NA,-1,-1,1,1,-1,1,1,-1,1,1,1,-1,1,1,-1,-1,-1,-1,NA,NA
347,W,594,NA,3,6,9,7,0,8,9,10,11,6,8,4,6,2,4,5,7,3,10,11,NA,NA,1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,-1,1,1,1,NA,NA
347,W,869,NA,4,3,7,11,3,5,8,0,3,4,10,9,4,1,9,10,0,8,11,6,NA,NA,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,1,-1,-1,1,NA,NA
347,W,2010,NA,5,4,10,6,2,0,10,7,2,5,11,8,7,9,5,11,9,1,0,4,NA,NA,1,1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,1,-1,1,-1,NA,NA
347,W,901,NA,3,3,8,0,10,11,6,5,7,2,5,1,2,6,1,9,11,7,9,3,NA,NA,-1,1,-1,1,-1,-1,1,1,1,-1,-1,1,1,1,-1,-1,-1,1,NA,NA
347,W,693,NA,4,4,11,9,8,2,11,4,6,3,4,0,10,7,3,1,8,6,7,10,NA,NA,1,1,1,1,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1,-1,NA,NA
347,W,735,NA,6,4,0,3,7,10,4,9,5,1,7,11,1,4,11,8,10,5,8,2,NA,NA,1,-1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,NA,NA
347,W,974,NA,4,3,2,1,6,9,0,3,4,11,6,10,3,5,8,0,1,4,5,8,NA,NA,1,-1,-1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,1,1,-1,1,NA,NA
347,W,1363,NA,3,6,4,10,5,1,2,11,0,9,1,3,9,0,7,6,5,2,6,7,NA,NA,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,1,-1,NA,NA
347,W,795,NA,3,3,1,5,11,7,1,6,10,8,0,2,8,3,2,4,3,10,4,0,NA,NA,-1,-1,1,1,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,1,1,1,NA,NA
347,W,1567,NA,4,3,3,8,4,6,3,1,9,0,2,7,5,11,0,2,6,9,1,5,NA,NA,-1,-1,1,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,NA,NA
347,W,579,NA,4,4,5,2,9,4,5,8,1,7,3,6,0,10,6,3,4,0,2,1,NA,NA,-1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,NA,NA
349,M,757,3,3,5,11,9,7,1,11,3,10,5,7,4,8,10,3,2,9,8,2,6,4,6,1,1,1,-1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,-1
349,M,781,0,4,3,4,10,3,0,10,2,7,9,2,5,9,6,4,8,3,11,8,7,11,5,-1,-1,1,1,1,1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,1,-1,-1
349,M,878,4,4,4,9,11,8,6,9,1,11,4,1,7,4,5,8,0,5,3,0,10,10,3,1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,1,-1,1,-1,-1,1,-1
349,M,2082,0,3,5,6,4,1,5,6,0,9,10,5,8,10,7,0,11,1,2,7,9,11,2,1,1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,1,-1,-1,1,1,1
349,M,948,4,6,3,1,3,6,7,5,10,6,2,8,0,2,11,1,9,7,5,11,8,0,9,1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,1,1,-1,1,-1,-1,-1
349,M,735,6,3,4,10,8,9,3,4,7,8,0,3,1,11,2,10,6,2,4,6,11,7,1,-1,1,1,1,-1,1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,1
349,M,768,0,4,2,3,7,4,2,3,9,4,8,10,11,7,1,9,5,8,10,5,0,11,0,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,1,1,1,-1,1,-1,-1,1,1
349,M,1057,4,4,3,8,6,0,4,8,5,1,11,0,2,6,3,11,10,4,9,3,1,5,10,1,1,-1,1,-1,-1,1,1,1,1,-1,-1,-1,1,-1,-1,1,-1,1,-1
349,M,1274,0,3,3,7,5,2,10,7,11,5,6,4,3,0,9,2,1,6,0,1,4,9,11,-1,-1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,-1
349,M,795,4,5,3,2,0,5,11,2,6,3,1,11,10,1,8,6,4,0,7,10,3,8,4,-1,-1,-1,1,1,1,1,1,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,1
349,M,1544,11,2,4,5,1,11,8,1,4,0,3,6,9,3,0,5,7,11,6,9,2,2,7,1,1,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1
349,W,722,NA,3,5,11,9,7,1,8,3,10,5,3,4,7,10,4,2,11,8,2,6,NA,NA,1,1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,NA,NA
349,W,592,NA,3,4,4,10,3,0,7,2,11,9,4,5,10,6,2,8,5,11,9,7,NA,NA,-1,-1,1,1,-1,1,-1,-1,1,1,1,-1,-1,-1,-1,1,1,1,NA,NA
349,W,812,NA,5,4,9,11,8,6,10,1,5,4,9,7,3,5,1,0,4,3,0,10,NA,NA,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,1,1,-1,-1,NA,NA
349,W,2086,NA,6,6,6,4,1,5,9,0,6,10,0,8,2,7,5,11,10,2,11,9,NA,NA,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,1,1,NA,NA
349,W,767,NA,2,2,1,3,6,7,11,10,9,2,1,0,8,11,0,9,2,5,6,8,NA,NA,1,1,-1,-1,1,1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,-1,NA,NA
349,W,704,NA,5,3,10,8,9,3,6,7,2,0,7,1,11,2,3,6,1,4,8,11,NA,NA,-1,1,-1,1,1,1,1,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,NA,NA
349,W,725,NA,3,2,3,7,4,2,5,9,3,8,10,11,9,1,8,5,7,10,4,0,NA,NA,-1,-1,1,1,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,-1,NA,NA
349,W,1021,NA,2,2,8,6,0,4,1,5,8,11,5,2,0,3,11,10,6,9,10,1,NA,NA,1,1,-1,1,1,-1,-1,1,1,-1,1,-1,-1,1,-1,1,-1,-1,NA,NA
349,W,1496,NA,6,5,7,5,2,10,0,11,7,6,11,3,4,9,6,1,9,0,5,4,NA,NA,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,NA,NA
349,W,859,NA,8,6,2,0,5,11,3,6,4,1,2,10,6,8,10,4,8,7,1,3,NA,NA,-1,-1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,NA,NA
349,W,1546,NA,2,4,5,1,11,8,2,4,0,3,6,9,1,0,9,7,3,6,7,2,NA,NA,1,1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,1,-1,1,1,NA,NA
349,W,645,NA,4,3,0,2,10,9,4,8,1,7,8,6,5,4,7,3,0,1,3,5,NA,NA,-1,-1,1,-1,-1,-1,1,-1,1,1,-1,1,1,1,1,-1,-1,1,NA,NA
380,M,757,0,2,3,7,4,3,9,7,2,3,1,8,10,9,5,2,6,1,8,4,11,10,11,-1,1,-1,1,1,-1,1,-1,-1,1,-1,1,1,-1,1,1,-1,-1,-1,1
380,M,779,2,3,4,9,6,10,8,4,11,8,0,11,5,10,7,9,3,0,2,5,4,7,3,-1,1,-1,1,1,1,-1,1,-1,1,1,-1,1,1,-1,-1,-1,-1,1,-1
380,M,869,10,5,5,5,7,8,11,3,0,6,4,5,3,4,6,0,10,11,1,10,9,8,9,-1,-1,-1,1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,-1
380,M,2082,4,4,6,6,8,0,4,2,10,0,5,7,2,6,11,5,1,10,9,11,7,9,1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,1
380,M,948,9,5,5,10,0,11,3,1,6,9,2,6,8,2,9,11,7,8,5,0,1,5,7,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,1,1,1,-1,-1
380,M,735,8,8,8,2,11,9,6,8,7,10,3,2,1,11,0,3,8,7,4,1,10,4,6,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1
